CLUE,ANS,POS
Small thin sharp piece ,sliver,7
Shoe part,heel,2
Highly prized flower ,orchid,1
Oration ,speech,1
Small birds ,sparrows,1
Primitive rural transport ,oxcart,2
Watering hole,oasis,1
Large flatfish ,turbot,1
Prejudice,bigotry,5
Not easy to see or understand ,unclear,14
Mixed drink ,cocktail,1
Controller of aircraft ,pilot,1
Eyelash cosmetic ,mascara,1
Capital of Ghana ,accra,1
Most vertically challenged ,shortest,1
"Soften, give in ",relent,2
Racing bird ,pigeon,4
Subatomic particle ,neutron,3
