CLUE,ANS,POS,FOUND IN
Pigpen ,sty,1,Animalsty
Clarified butter,ghee,1,Ghee (popular Indian clarified butter)
Alphabetical list ,index,9,Indexation
Vegetable ,pea,10,Peas
Arthurian character ,lady of the lake,3,Excalibur - The magical sword given to King Arthur by the Lady of the Lake.
Musically low speed ,lento,7,"Lento - Italian for 'slow', generally indicating a rather slow tempo in musical compositions."
Porous lava ,pumice,17,Pumiceous
Person of great strength -- moon of Saturn ,titan,1,Titanic
German cherry brandy ,kirsch,1,Kirschwasser
"Eg, seaweed ",alga,1,Algae  
Skinflint ,miser,2,Miserly
Dassie ,hyrax,1,Rock hyrax
Big brass instrument ,tuba,7,Wagner tuba
"Yields to pressure, capitulates ",succumbs,10,Succumbs to
