CLUE,ANS,POS
Describes poorly groomed hair ,shaggy,50
Green public spaces ,gardens,3
Discolorations or dirt marks ,stains,2
Greek god of the sea ,poseidon,2
TV motoring programme ,top gear,3
A cloche (anag) - spiral cavity of the inner ear,cochlea,2
Concerning home affairs ,domestic,2
"Requires, is in want of ",needs,2
Falsehood ,lie,3
Snatch,grab,2
A monarch's spouse ,consort,2
Surpass ,excel,9
Fermented grape juice ,wine,42
Young woman entering society ,debutante,2
"Franz ....., Czech author of 'The Trial' ",kafka,2
Small incisions; pinches,nicks,2
Birds of prey ,eagles,4
Raised crease ,ridge,7
Annoy continually ,harass,4
Hitchcock film ,the birds,6
Foe,enemy,4
