CLUE,ANS,POS
Blacksmith's block ,anvil,1
Ending of film ,denouement,5
Bone in lower leg ,tibia,1
Waterbird; fool ,goose,2
Requiring speedy action,urgent,1
"Alters, makes right ",amends,3
Anniversary ,jubilee,11
False god ,idol,1
Afternoon nap ,siesta,1
Ship's smokestack ,funnel,15
Part of speech ,adverb,8
Drink ,beverage,2
"Cotton, slave, estate ",plantation,1
Unjust ,unfair,5
Sikh headdress ,turban,2
Citrus fruit ,lime,3
Fast American dance,jive,1
Hair-style from Dark Continent ,afro,1
Group of people behaving like sheep? ,herd,2
Car's home (or hospital?) ,garage,1
Entertaining ,amusing,1
"Notable, full of incidents ",eventful,1
