CLUE,ANS,POS
Rubbish ,garbage,4
Small road,lane,2
Hostile ,warlike,20
Outside ,external,4
Lower extension of collar on jacket or coat ,lapel,1
Imperial capacity measure,pint,1
Chinese martial art ,kung fu,1
Prevaricating ,evasive,12
Constituent of brass ,zinc,2
The peninsula containing Spain and Portugal ,iberia,1
Bushy-tailed rodent ,squirrel,1
State of wealth and prosperity ,opulence,1
Prepare (material) for publishing ,edit,1
Deep cut ,gash,3
Former capital of the German Federal Republic,bonn,1
Preserve made with citrus fruits ,marmalade,1
