CLUE,ANS,POS,FOUND IN
"Stiff, thick paper ",cardboard,3,Solid cardboard
Of the brain ,cerebral,5,"Neocortex (a part of the cerebral cortex involved in complex sensory perception, motor commands, spatial reasoning, conscious thought)"
Head of corn,ear,3,Earliest part
Painter and wallpaperer ,decorator,2,Decorator adept at adornments
Person who watches others in secret ,voyeur,18,Hidden voyeur
Teasing unpleasantly ,taunting,4,Taunting words
Observe ,eye,2,Keep an eye on
"American state, capital Des Moines ",iowa,1,Iowa City
Lubricant ,oil,3,Greasy oily compound
Famous battle site in Texas ,alamo,1,"The Alamo (San Antonio) - Site of the Battle of the Alamo during the Texas Revolution, which took place between February 23 and March 6, 1836."
Land covered with trees,forest,3,Forested area
-- Boleyn ,anne,1,Anne Boleyn
Inflamed ,red,2,Reddened
Wonderful ,super,7,Superb
Military land force ,army,5,Army personnel
Beam over door or window ,lintel,10,Lintel (architrave that spans the top of a window or opening)
Inexpensive accommodation as for back-packers ,hostel,2,Affordable hostel
Relate to; anxiety ,concern,25,Physical exertion sparking concern over nutritional needs
"Destiny, kismet ",fate,1,Fated encounter
Strong man of the Bible ,samson,2,Samson: A biblical figure famous for his superhuman strength due to an unbreakable hair (a Nazirite vow).
