CLUE,ANS,POS
Porch along the outside of a building ,veranda,1
Human whose body has been taken over by machines ,cyborg,2
Raised platform ,dais,3
Brow,forehead,1
One of Lear's daughters ,cordelia,4
Legal proceeding brought by one party against another,action,5
"Overturn, disturb ",upset,2
Counterfeit ,fake,1
Citrus fruit ,lemon,2
Seasonal gift ,christmas present,1
Dwell ,reside,1
Reigned ,ruled,1
Express gratitude to ,thank,1
Regain consciousness ,come to,2
Front section of a plane,cockpit,1
Highest point (of orbit) ,apogee,4
Amaze ,astound,1
Heads - fans - fruit,nuts,15
Half-melted snow ,slush,1
