CLUE,ANS,POS
Midday ,noon,1
Go berserk ,run amok,2
Equipped with weapons ,armed,1
Tailback ,queue,10
Himalayans often working as guides ,sherpas,1
Madness; disorder ,derangement,7
The middle for the spiritualist ,medium,1
In another country ,abroad,1
Women's underwear ,lingerie,9
Yelled ,screamed,2
Having a scent ,odorous,1
"Make certain, confirm ",ensure,1
Came back ,returned,1
Inclined to let people off lightly ,lenient,1
Travelling bag ,suitcase,1
Small rounded bread ,roll,1
