CLUE,ANS,POS,FOUND IN
"Stiff, thick paper ",cardboard,17,Cardboard (heavier grade)
Head of corn,ear,4,Ear of corn
Shelter on sports ground ,dugout,2,"Dugout (used in baseball), where players sit when not playing their position."
Strangers ,aliens,7,Aliens (in a non-extraterrestrial sense)
Back of the foot ,heel,2,Heel (the anatomical part)
-- Boleyn ,anne,2,Anne (short form of Anne Boleyn)
Inflamed ,red,2,Reddened
Diet ,regimen,3,"Regimen (a prescribed course of dietary intake, especially to treat a particular condition)"
Relate to; anxiety ,concern,7,Concerned
Strong man of the Bible ,samson,1,"Samson - Known for his immense strength, a character from the Book of Judges in the Hebrew Bible."
