CLUE,ANS,POS
Move unsteadily (like a jelly?),wobble,6
Long-winded ,prolix,1
Small enclosed space,cubbyhole,2
The art of growing ornamental dwarfed plants ,bonsai,1
(Usually) fizzy drink ,lemonade,7
Baby frogs ,tadpoles,1
Tether,leash,1
Level a charge against ,accuse,1
Prickling sensation ,tingle,1
Installer of mains-powered equipment ,electrician,1
Sea between Italy and former Yugoslavia ,adriatic,1
Joint of the body ,shoulder,5
100 years ,century,1
Acclaim ,praise,1
Of little importance ,trivial,4
Diplomatic messenger ,envoy,2
Interval of quiet,lull,10
Fossilised resin ,amber,1
Guided anti-ship missile ,exocet,2
