CLUE,ANS,POS,FOUND IN
"""Dutch"" tree",elm,4,"Elmboom (Dutch term for ""elm tree"")"
Lock openers ,keys,13,Master Keys
Famous person's signature,autograph,11,Gandhi Autograph
One serves at table ,waiter,1,Waiter/Waitress
Of regions around the North Pole ,arctic,1,Arctic Circle  
Spread; improvise (jazz) ,jam,9,Jamming
Admission ,entry,2,Entryway
Young falcon ,eyas,1,Eyass
Seafood ,prawn,17,Prawns
Graduates of a college ,alumni,1,Alumni (singular: alumnus)
Immediate ,instant,1,Instantaneous
