CLUE,ANS,POS
Top US horse race ,kentucky derby,1
Publicity announcement ,advertisement,1
Bony framework ,skeleton,1
"'Dramatic, extreme (7)' ",drastic,7
Practical joke,prank,1
Any procedure regularly followed ,routine,1
Accustomed to home life ,domesticated,1
An undertaking with little chance of success ,long shot,1
Windless ,calm,1
City at the confluence of the Blue and White Nile ,khartoum,1
Planet ,mars,2
Pope's diadem ,tiara,3
Slippery fish ,eel,1
Southeast Asian country ,thailand,3
Greek god of love ,eros,1
Divided Cypriot city ,nicosia,1
Set of computer instructions ,program,1
Satan ,lucifer,2
