CLUE,ANS,POS
Reject disdainfully ,spurn,1
Place of worship,temple,2
Self-service meal,buffet,2
Class of animal including spiders and scorpions ,arachnid,1
Afternoon performances,matinees,1
Type of fastening - on/off key,toggle,1
Sailor from the Arabian Nights ,sinbad,2
Pulchritude,beauty,1
Natural gift ,talent,11
State of southern US ,alabama,1
Turkish ,ottoman,3
Countrified,rural,2
Animal entrails ,offal,3
Musical dramas ,operas,1
Utilises ,uses,1
Modern Constantinople ,istanbul,2
