CLUE,ANS,POS
Young hens,pullets,1
Total lack of movement,stasis,8
City thoroughfare ,street,2
Godparent ,sponsor,6
Clarified butter,ghee,12
A really foul smell ,stench,1
Cherubic,angelic,11
Get on - governing body ,board,2
State of equilibrium ,balance,1
Feeling of fear - in lower extremities? ,cold feet,12
One of the Twelve Apostles ,thomas,3
It's said to be the best medicine ,laughter,1
Fomenter of unrest ,agitator,1
European country ,serbia,16
Church minister's house ,manse,2
Asian republic ,laos,13
Porous lava ,pumice,1
