CLUE,ANS,POS
Impart confidence ,assure,1
Backache ,lumbago,1
"Stir, excite ",agitate,2
Providing (a baby) with milk ,breastfeeding,6
(Sweet) older lover? ,sugar daddy,1
Remove by force ,extract,3
Japanese raw fish dish ,sashimi,1
Adoration ,worship,2
Military trainees ,cadets,1
Victor ,winner,3
Travel document ,passport,1
Position or posture ,stance,2
Cylinder,tube,4
Painful muscle contraction ,spasm,2
New England state ,maine,1
Speck of soot ,smut,8
Disentangle ,unravel,2
Not fortunate ,unlucky,3
Pure whisky,malt,4
