CLUE,ANS,POS,FOUND IN
"Smear, daub ",smudge,13,Smudged or blurred lines (in the context of drawing)
Interior ,internal,2,Internal space
Christopher Robin's bear ,pooh,1,Winnie-the-Pooh
Head of corn ,ear,17,Central figurehead of a corn research institute
Of system of land-holding in Middle Ages ,feudal,1,"Feudalism: The predominant socioeconomic system during the Middle Ages, characterized by a hierarchy of lords and vassals who held lands (fiefs) in exchange for service and loyalty."
Latin American ballroom dance ,paso doble,3,Paso Doble: A Spanish dance originally used to mimic bullfighting movements but has evolved into an elegant ballroom routine with strong dramatic elements.
African language ,zulu,2,"Zulu: ""Ukudla kakade"" - translating to ""food is scarce,"" conveying a state of not having enough food readily available."
Reptile with shell,tortoise,8,Testudines (class of reptiles that include all modern turtles and tortoises)
"Quick, sharp, bite ",nip,16,Nippy (when used metaphorically for quickness and bite in actions)
Forced out of office ,ousted,12,Abruptly ousted
Evil in nature ,malign,3,Malignant
Gave account of ,reported,9,Reported facts or findings accurately
Abstaining from alcohol ,teetotal,4,Teetotaler
Robin Hood's forest ,sherwood,3,Sherwood Forest
Unquestionable truth ,gospel,14,Gospel truth
