CLUE,ANS,POS
Dawn (mainly US) ,sunup,19
Downward path ,descent,1
The animal said to be stubborn ,mule,1
"Ghastly, grisly ",gruesome,2
Areas for shooting practice ,ranges,1
Young animal,calf,2
Width ,breadth,18
Small bird ,wren,3
"Motionless, inactive ",still,2
Meddle ,interfere,1
Soaked ,drenched,1
Improve ,enhance,1
"Small, light boat ",canoe,3
Skin or thin paper ,tissue,4
Young sheep ,lamb,1
Makes smaller,reduces,1
Exclusive control of something ,monopoly,1
Loss of memory ,amnesia,1
