CLUE,ANS,POS
Noctambulist ,sleepwalker,3
Man-made jet of water ,fountain,1
Christmas decoration ,tinsel,7
Disobey ,defy,1
S. African mongoose ,meerkat,3
Supporter or fan ,admirer,9
Those giving a party,hosts,1
Season ,spring,2
Fortress,castle,1
"Constraint, coercion ",duress,3
Took a secret look ,peeked,1
Extreme fear ,terror,2
Defame falsely,libel,2
Cut down on ,reduce,1
Jester - dessert,fool,4
Water round a castle,moat,1
Weep ,cry,1
Like an omelette ,eggy,8
Busy insects ,ants,2
Feeling guilt or remorse ,ashamed,4
Bird (of peace?) ,dove,1
