CLUE,ANS,POS
Last-born ,youngest,3
Simultaneous discharge of guns ,salvo,3
Red (in heraldry),gules,1
Marquee,tent,1
Fish; edible cactus ,tuna,2
Without resistance or other contenders ,unopposed,2
Flat highland ,plateau,6
Person in holy orders,cleric,7
Ham it up ,overact,1
"'Corpulent, round (6)' ",rotund,4
Norwegian dramatist ,ibsen,1
Sorrow ,grief,1
Stinging plant ,nettle,1
Cake decoration ,icing,1
Deep sadness ,sorrow,16
First meal ,breakfast,1
Bet ,wager,1
In the shape of a helix ,spiral,1
Reach,attain,9
