CLUE,ANS,POS
Blown out of proportion ,exaggerated,1
Vestige ,trace,4
Movie-house ,cinema,1
Become visable ,appear,1
Fine and dainty ,delicate,1
Radiate,exude,13
Amorous ,romantic,5
"Beat, win against ",defeat,3
Sheep disease ,anthrax,20
Noted ,well-known,19
Staff restaurant ,canteen,7
High altitude cloud ,cirrus,1
Official publication ,gazette,1
Book by Isak Dinesen ,out of africa,3
Hall porter,doorman,13
Unable to sit still ,restless,2
Finish ,end,2
Island in West Indies ,antigua,10
Deactivate,disable,1
Fourteen-lined verse ,sonnet,1
Perceptiveness ,insight,18
Oppressively humid ,muggy,2
Using tobacco ,smoking,1
"Eric --, guitarist ",clapton,1
Molten rock ,lava,2
Boredom ,ennui,1
Greek philosopher ,plato,2
Worn at edges ,frayed,1
"Raised high, glorified ",exalted,2
Foreign ,alien,3
A thing made or invented ,creation,13
Purchased ,bought,3
Latinised abbreviation for Cambridge (University),cantab,13
Sorcerer ,wizard,2
Reproductive cell,gamete,1
