CLUE,ANS,POS,FOUND IN
Verbally superfluous ,tautological,11,Tautological statements
Protrude ,jut,2,Jut out
"Old, courtly dance ",saraband,12,Sarabande
Naval commander -- wrestling hold ,nelson,2,Half Nelson
Waterbird; fool ,goose,5,Goosey goofiness
Learn (anag),renal,5,"Renal – Though primarily relating to kidneys, it’s still an anagram for ""learn"""
Fast American dance,jive,20,Lightning jive
Group of people behaving like sheep? ,herd,2,Herd behavior
Son of a sovereign ,prince,1,Prince or Princess (depending on gender)
Imprecise ,inexact,13,Inexactitude
"W. B. --, Irish poet ",yeats,1,William Butler Yeats
Dickens book ` `Nicholas ........' ' ,nickleby,1,Nicholas Nickleby
Scold or chide severely ,berate,6,Berate sharply
Relating to mankind ,human,2,Human-related
French opera composer ,massenet,3,Jules Massenet
Rented ,hired,4,Hired out
Yearning for past - homesickness,nostalgia,15,Nostalgia-stricken
Encoded communication ,signal,9,Covert signaling
