CLUE,ANS,POS
Afflicted ,stricken,2
Partially viewed ,glimpsed,1
Fast Brazilian dance ,lambada,4
Crosswise ,transverse,6
"King Edward VIII, latterly",duke of windsor,1
Aperture for lock opening ,keyhole,1
Short ,brief,1
Designed to reduce wind resistance,streamlined,1
Lowest point ,nadir,2
"Obscure, puzzling ",enigmatic,1
"Serious, solemn ",earnest,6
Geometrical figure ,rhombus,7
Disagreement,dissent,4
"Resounding, ringing ",resonant,7
Male singer ,baritone,2
Sensation ,feeling,6
Careful and persistent work or effort ,diligence,1
