CLUE,ANS,POS,FOUND IN
Fail; girl ,miss,6,Missed goal
Helixes ,spirals,14,Fibonacci sequence spirals
"Comfort, rest ",ease,5,At ease
Delight; magical object ,charm,1,Charming
Books of maps ,atlases,10,Travel atlases
Moose ,elk,15,Elk'romous form
Radio interference ,static,4,Humming static
Abusive harangue ,diatribe,7,Scolding diatribe
Something feeding an embryo ,yolk sac,8,Yolk sac (in egg-laying animals)
Record ,tape,20,Recording device (such as a tape recorder or digital audio player)
Weather ,climate,13,Hot and dry (desert climate)
Skating venue ,rink,1,Ice rink
Happen again ,recur,1,Recurrence
Means of help in project ,resource,5,Resources
(Of show) performed by a single person ,one-man,20,One-man band act (playing multiple instruments simultaneously)
Impelled ,driven,6,Driven by necessity
Cavity in head ,sinus,9,Cerebral venous sinus thrombosis (a blood clot in the brain's drainage system)
Adhesive ,glue,2,Gluey
Ha-ha or peculiar? ,funny,1,Amusingly funny
Vulpine ballroom dance ,fox trot,1,"Fox trot (slang for a playful, lively dance reminiscent of foxes' movements)"
Loathes and detests ,abhors,5,Abhors completely
Exhales sadly ,sighs,1,Sighs sorrowfully
Church's policy ,doctrine,4,Sexual purity doctrine
Audibly ,out loud,10,Verbalized out loud
Exhausted,tired,3,Tired beyond measure
Disease of pigs ,swine fever,1,African Swine Fever (ASF)
Furrow ,groove,3,Deep grooves or trenches
