CLUE,ANS,POS
Cover for a gramophone record ,sleeve,7
Style popular in the 1920s and '30s ,art deco,5
Ovum ,egg,1
First Greek letter ,alpha,1
Channel north of Isle of Wight ,solent,1
Objectives ,aims,2
Five-cent coin (US) ,nickel,4
Delicate ornamental metalwork,filigree,6
Cheese,camembert,12
Actor with non-speaking role ,extra,11
Small stone ,pebble,1
Animal with a sting in its tail ,scorpion,18
Balkan country,macedonia,7
Dispensary ,pharmacy,1
Very strong wind ,gale,9
Clarified butter used in Indian cooking ,ghee,1
Gem weight unit,carat,1
