CLUE,ANS,POS
Broke into sharp pieces ,smashed,9
Old collectable item,antique,1
Cold War term for the capitalist countries ,free world,5
Avoid ,shun,3
Insipid -- uninteresting ,bland,6
More often than not ,mostly,7
Tranquil ,calm,3
"Alone, apart, detached ",isolated,2
Cause of general outrage,scandal,1
Hazard ,peril,3
Evaded,dodged,3
Harm or injury ,damage,1
One making changes (in practices) ,reformer,1
Ordained minister,clergyman,13
Of water ,aqua,2
Someone not belonging to the nobility ,commoner,1
Relative ,aunt,7
Cowboy film ,western,1
City on the Tigris,mosul,2
'Beauty is in the eye of the . . . . . . . .' ,beholder,1
Largest city in Nebraska ,omaha,1
Last or final in a process ,ultimate,4
Fermented honey drink ,mead,1
Merchant ,dealer,2
Universal remedy ,panacea,1
Shape of a spring ,spiral,7
Two squared ,four,1
One-room flat ,bedsit,4
"Concurred, assented ",agreed,1
"Negligent, unconcerned",careless,4
Heraldic beast ,unicorn,3
Flightless birds,emus,7
Fifth of November ,bonfire night,1
