CLUE,ANS,POS,FOUND IN
Go without or precede ,forego,1,Foregoing
Fully grown ,mature,1,Matured
Tear ,rip,1,Ripped
"Asterix, for example ",gaul,5,Village dweller in Gaul
Peter Sellers' Pink Panther inspector ,clouseau,1,Inspector Clouseau
Castor and Pollux ,gemini,2,Gemini constellation
Accept without proof ,assume,2,Assumed
Yet to come,future,12,Near future
Lying between huge collections of stars -- a critical gent (anag) ,intergalactic,9,Space between galaxies (Intergalactic space)
Avidly enthusiastic ,zealous,6,Zealously engaged
Toy with plastic bricks ,lego,1,LEGOs
Require ,need,1,Needed
Giver ,donor,17,Donor of resources
Male bird ,cock,3,Peacock
Became motionless ,froze,5,Frozen in place
- - dish (science) ,petri,3,Petri dish
The present time ,today,6,Today's age
It is better than cure,prevention,11,Lifelong prevention strategies
Type of window in roof,dormer,2,Dormer window
Special right ,privilege,2,Enforced privilege
Route ,road,14,Express lane (as in a specific section of a road)
One qualified to check accounts,auditor,4,Financial auditor
Large boiling pot,cauldron,1,Full cauldron
Sale of goods ,retail,7,Retail offerings
Margin,edge,2,Edge-of-page
Aqualung ,scuba,4,SCUBA gear
