CLUE,ANS,POS
Birds with red breasts ,robins,8
Develop over time ,evolve,2
Persuade ,convince,5
Unlawful killing ,murder,1
"Reasonable, logical ",rational,5
Playing card,ace,1
Mass of cells formed by bees ,honeycomb,1
Unfavourable or harmful ,adverse,1
Element used as semiconductor,silicon,1
City by the Great Pyramid ,giza,1
Greek goddess of peace ,irene,5
Ballet skirt ,tutu,1
Stronghold ,fortress,1
Last ,final,1
Wander about,roam,12
Association football ,soccer,3
For nothing ,free,1
Port in Brittany ,brest,1
Love affair ,romance,1
Funeral lament ,dirge,2
"Laugh at, make fun of",deride,5
Small room ,cabin,2
Viscous bituminous substance,tar,6
