CLUE,ANS,POS,FOUND IN
Work done on furniture,upholstery,5,"Repairing upholstery: Fixing tears in fabric, replacing sagging springs, or reshaping cushions for sofas and chairs requires dexterity and manual labor."
Flowerless plants with feathery green leaves  ,ferns,1,"Ferns: Although not flowers, ferns are flowering plant species that possess feather-like foliage without producing conventional floral structures"
Rational motive ,reason,1,Logical reasoning
Serious ,grave,1,Grave situation
Minute particle ,atom,13,Atomic scale structure
Sit Cyril down - he's a songwriter ,lyricist,3,"Invoke Artistic Expression: ""Unleash Lyricist's Talent"""
Boast ,brag,6,Bragging about skills or attributes
Monetary unit in S Africa ,rand,1,"Rand: The official currency used in South Africa, subdivided into 100 cents."
Confined space for animals ,cage,2,"Cage (used primarily for birds, reptiles, etc.)"
Nethermost,lowest,1,Lowest point or depth
Country and bird ,turkey,1,"Turkey (bird): originating from North America, the wild turkey was introduced to Europe in the late Middle Ages where it became a popular game bird and later domesticated for its meat."
Lofty - thin (of air) ,rarefied,10,"Rarified airspace: Refers to a high-altitude area characterized by its sparse and rarefied nature, literally meaning thin air."
"Follow-up film, book etc",sequel,1,Hunger's End: A sequel to the visceral narrative that explores the consequences and solutions to widespread hunger on a global scale.
Embellish ,decorate,2,"Decorated elaborately, adding extra details for visual appeal"
Improbable ,unlikely,2,Highly unlikely
Distance from the surface to the bottom ,depth,1,Depths
"Milton -, new town ",keynes,4,Milton Keynes
Acid-tasting salad leaf ,sorrel,11,Sorrel (known for its tangy taste in salads)
Birth control device ,contraceptive,1,Contraceptive ring
