CLUE,ANS,POS,FOUND IN
Non-systematic way to discover solution ,trial and error,3,"Consider phrases that describe alternative problem-solving methods, such as trial and error or serendinasim."
Variety of brassica ,cabbage,11,Savoy cabbage family
Eating disorder ,anorexia,1,Anorexia nervosa
Immoderate eater,glutton,1,Gluttonous
Prefix meaning many ,multi,1,Multi-
Liquid ,water,2,Watery
Speech impediment ,stutter,2,Stuttering
Anti ,against,4,Against the grain
Do needlework ,sew,1,Sewing
Spigot ,tap,1,Faucet tap
Very hot period ,heat wave,18,Excessive heat wave
Continuing at full strength or intensity ,unabated,19,Unabated strength
Contributes further ,adds,20,Adds value to discussions
Piece of written matter ,document,4,Documentary script
Agatha Christie's Belgian detective ,poirot,1,Hercule Poirot
Make (someone) used to (something) ,accustom,1,Accustomed
Very ugly building ,eyesore,5,Eyesore construction
Small lump ,nodule,4,Brief nodule
King Richard 1st had nickname like Latin hero ,lionheart,3,Lionhearted
Greasy mark ,smear,13,Smeared surface (commonly found in kitchens)
Terror ,panic,5,Panic-inducing
Rite ,ceremony,7,Holy ceremony
Hitler's title ,f,1,Führer
Unfettered,free,1,Freely available
Royal personage,prince,6,Princess
Venetian painter - gambling game ,lotto,5,Lotto Veneziano (slot machine theme)
Bony framework ,skeleton,6,Endoskeleton
Sandbank ,bar,5,Water barrier formation
Golf ball support ,tee,1,Tee box aid
