CLUE,ANS,POS
Not sensible ,impractical,11
Pig ,hog,3
Transparent ,clear,1
"Excited, stimulated ",aroused,6
Japanese dish ,sushi,1
"Notions, thoughts ",ideas,1
Resilient; lively ,bouncy,5
Food fish ,plaice,10
Hand tool; proverb ,saw,5
Turn on the spot ,swivel,6
Refined and graceful ,elegant,1
Operated a vehicle ,drove,1
Ancient Greek author of moral tales ,aesop,1
Farm tool and star formation ,plough,5
Rim ,edge,1
Insurance payment,premium,1
"Mist, light fog ",haze,10
Supply base ,depot,3
Wager ,bet,1
Voice box ,larynx,1
Reddish purple,magenta,10
"Eg, the Tate ",gallery,2
Goodbye ,sayonara,14
Rower ,oarsman,1
