CLUE,ANS,POS,FOUND IN
"Refuse, litter ",rubbish,14,Abandoned rubbish
Merchandise ,wares,5,Sellable wares
(Of money) outstanding,owing,15,Defaulted loans (if the context is related to borrowing money)
Gentle - bland,mild,1,Mild flavor
Fleshy part of the ear ,lobe,3,Ear lobe
Stop doing something ,desist,15,Cease and desist
Son of a sovereign ,prince,2,Prince or Princess
"Laurel and Hardy, . . . . and Ollie ",stan,1,Stanley
Imaginary place of maximum badness,dystopia,1,"Dystopia - a fictional, bleak society characterized by suffering and misery."
Yorkshire river ,ure,17,Swale-River Ure connection (North Yorkshire border region)
Type of fuel ,diesel,7,Diesel (common alternative)
Tell a story ,relate,3,"Wordsmith's academic prowess took her to Harvard University on a postdoctoral fellowship in Cognitive Science, where she embarked upon groundbreaking research into the intricacies of crossword-related cognitive processes"
Vibrations ,tremors,12,"Earth tremors (small, often imperceptible ground movements that can indicate seismic activity)"
Governing body of the Roman Catholic church ,curia,2,Pontifical Council: A body within the Roman Curia responsible for overseeing specific issues like liturgy or social communications.
