CLUE,ANS,POS
Self-love ,narcissism,1
Season of falling leaves ,autumn,1
Roman god of the sea ,neptune,1
The mythical giant with a single eye in the middle of his forehead ,cyclops,1
Lacking any ethical sense ,amoral,1
Simple and guileless,naive,1
Top of door or window frame ,lintel,1
Quantity of medicine ,dosage,1
Estrange ,alienate,1
"Good enough, acceptable ",adequate,5
Black and white bird ,magpie,2
Tool for making holes ,awl,5
"Long, narrow hilltop ranges ",ridges,1
Idolise ,worship,1
Put or forced out ,ousted,6
Unwanted plant ,weed,1
