CLUE,ANS,POS
Anger ,ire,2
"Circuitous route (for traffic, fluids etc) ",by-pass,7
.... sapiens is the human species ,homo,1
Servitude ,bondage,9
Engulfing swirl of e.g. whirlpool ,vortex,1
"Practical, no-nonsense",down-to-earth,8
Asian country ,vietnam,6
Gun ,firearm,2
Brief light fall of rain ,shower,2
Sofa bed ,futon,1
Male singer in boater ,baritone,2
Miniature whirpools ,eddies,2
House or hotel visitors ,guests,1
Put right ,amend,1
Hospital-like - strictly objective,clinical,1
Country of Pharaohs ,egypt,1
Gambling house ,casino,1
Strong cord ,rope,6
"Upper class, nobility ",aristocracy,1
Uttered - bicycle wheel part ,spoke,3
