CLUE,ANS,POS
Military signal to wake up ,reveille,1
Slope ,incline,11
UK capital ,london,1
Day nursery ,creche,1
Heavenly being ,angel,1
Lessen the gravity of ,mitigate,1
Traditionally the author of the third Gospel ,luke,3
Landed property ,estate,1
Sofa ,settee,3
Houses of Parliament borough ,westminster,1
Wind-borne toy ,kite,1
Fabric from fine goat's wool ,cashmere,1
Mistake ,error,1
Land (mainly US) ,real estate,4
Material of pre-vinyl rpm records,shellac,2
Greek wine ,retsina,2
Not satisfactory,unacceptable,12
Done carelessly ,slapdash,2
City of SE France ,grenoble,10
First citizen of a city ,lord mayor,18
Person in charge of convent ,abbess,8
