CLUE,ANS,POS
Small restaurant ,cafe,2
Eccentric - irritable ,cranky,13
In each other's company ,together,1
"Force, pressurise ",coerce,2
Electrical unit ,volt,1
Concoction ,brew,2
Effect produced by playing a series of notes very rapidly,glissando,8
Coats on Mexican tortilla dishes ,tacos,2
Devours - food,eats,2
Barrier to trade ,embargo,2
"Plant of the celery family; leaf is a herb, seeds a spice",dill,4
Cook in hot water,boil,1
Property renter ,tenant,1
Law officer ,sheriff,3
Forbid,veto,6
Ten years,decade,1
"Ransack, plunder ",loot,1
Living being ,animal,11
Quest ,search,7
