CLUE,ANS,POS,FOUND IN
Cloak-and-dagger ,secret,3,Secretive activities
Man-made jet of water ,fountain,3,Artificial fountain
T; Argentinian dance ,tango,1,"Tango: Argentina's most famous international cultural export, characterized by its dramatic movements and syncopated music."
Those giving a party,hosts,1,Party hosts
Organization of people or resources that can be shared ,pool,9,Shared resource pool
Season ,spring,5,Springtime
Go away ,depart,3,Departure
Scurry -- iconic small car ,beetle,17,Scooter car (for the VW Beetle)
Musician's aid for pitch ,tuning fork,1,"Tuning fork: A musical instrument that produces a pure tone when struck, often used by musicians to tune instruments based on its standardized frequency."
Fortress,castle,7,Stone castle
"Constraint, coercion ",duress,7,Mandated action under duress
Took a secret look ,peeked,1,Peeked discreetly
Extreme fear ,terror,17,Screaming in terror
Water round a castle,moat,1,Castle moat
Weep ,cry,2,Tearfully crying
Busy insects ,ants,2,Working ants
"Weill, Weber or Webber ",composer,2,"Names commonly associated with musical composers and conductors: Johannes Brahms, Gustav Mahler (Brahms' last name sounds like Weill)"
