CLUE,ANS,POS
Hungarian ,magyar,1
Heretofore ,hitherto,1
Illegal state in football ,offside,5
Slimy substance ,goo,4
Madness ,lunacy,2
Thespian ,actor,3
Orange vegetable ,carrot,3
Wages ,pay,6
Stage play ,drama,1
Extreme fear ,terror,1
Drowsy ,sleepy,1
Valuable ,precious,3
Believed to be guilty but without proof,suspected,1
Lethargic ,languid,1
Speak out against ,denounce,1
Not allowing light to pass through ,opaque,1
Of the nose ,nasal,1
Inveigle ,entice,9
"Induces, prevails upon ",persuades,1
Destructive event ,catastrophe,1
