CLUE,ANS,POS
Edict ,decree,3
Town in county Fermanagh ,enniskillen,1
Emitting moisture in the form of vapour ,steaming,2
It attaches tissue to bone ,tendon,3
Woman's bedroom ,boudoir,1
Holy ,divine,3
Hereditarily-ruled Channel Island ,sark,4
Betting ,wagering,1
Dug in,entrenched,4
Close by,adjacent,3
Line of stakes as a defence,palisade,1
Band of contrasting colour ,stripe,1
"Adulterated, tainted ",impure,5
Motor vehicle for the seashore ,beach buggy,2
Fleet commander,admiral,1
Proper; owed ,due,2
The official who ensures fair play ,referee,3
Senior member of a group ,doyen,6
