CLUE,ANS,POS,FOUND IN
Sea named after Dutch navigator ,tasman,2,"Zeehaen (less common, referring to the VOC ship used by Abel Tasman)"
Transparent optical devices ,lens,2,Polarized lenses
Wealthy,rich,2,Riches
Twofold ,dual,3,Dual-purpose
Part of blood; vaccine ,serum,1,Serum (part of the liquid component of blood)
Watch ,surveillance,9,Surveillance (when applicable)
Tree with winged fruits ,maple,1,Maple tree
Corner; fish ,angle,3,Angler's corner
Pig meat  essayist,bacon,4,Bacon biographer (bacon as pork product)
A countenance - mine? ,mien,5,Mien - mine?
