CLUE,ANS,POS,FOUND IN
Still mysterious despite investigation,unexplained,2,Puzzlingly unexplained
Narrow road ,lane,1,Single-lane path
Cheap and poorly made ,shoddy,11,Shoddy workmanship
Concern or curiosity ,interest,3,Interested
Closely compacted ,dense,10,Densely packed
Peak (of cap); be very full ,brim,3,Brimming
Hold spellbound ,enthral,10,Enthralled
French spa town,vichy,1,Spa de Vichy
Between red and yellow ,orange,10,Red carrots (typically orange but can appear red when not fresh)
1979 US film about Vietnam,apocalypse now,2,Apocalypse Now (1979)
Richard . . . . . . composer of 'The Flying Dutchman' and 'Lohengrin' ,wagner,1,Richard Wagner
Metal joint,weld,2,Welded seam
Wash ,bathe,3,Bathe with soap
"Verify, examine ",check,2,Double-check facts
Cylinder ,roll,8,Conic section (when unrolled)
Fee paid to secure services ,retainer,2,Retainer fee
Rough calculation ,estimate,5,Near-estimate
Damage ,harm,6,Harmed
Interlaced link of hair strands ,braid,2,Braided
Football's whistler ,ref,1,Referee
One loads and unloads ships,stevedore,5,Stevedores
Sudden apprehension and fear ,alarm,6,Abrupt alarm
Wrongly understand ,misinterpret,1,Misinterpretation
