CLUE,ANS,POS,FOUND IN
Predicted ,foreseen,10,Foreseen circumstance
Rubbed out ,erased,1,Erased completely
Everyone ,all,1,All people
German playwright,brecht,2,Bertolt Brecht
Effortless ,simple,2,Simple task
Pine; protracted ,long-,2,Long-lived
Instance ,example,1,Case study example
Covered in folds of cloth ,draped,18,Draped in multiple layers
Barrier; pressure unit ,bar,3,"Bar - Commonly used in meteorology and oceanography; equivalent to 100,00enasiasiasia;ibar."
Scribbles absent-mindedly ,doodles,14,Inconsequential doodles
Deduce (from evidence) ,infer,1,Inferential reasoning based on observations or data analysis
High-birthrate period ,baby boom,1,Baby boom era
