CLUE,ANS,POS
Russian revolutionary ,trotsky,2
Golfer's support ,tee,5
Port in southwest Spain ,cadiz,1
Typical example or pattern ,paradigm,14
Chocolate substitute ,carob,1
Demolished ,razed,2
Portraying romanticised country life ,pastoral,13
Explanatory drawings ,diagrams,1
Show to be false ,debunk,1
Small tower above a building ,turret,3
Change direction ,turn,1
Check on - large lizard,monitor,1
"Dry, parched ",arid,1
Deduce ,infer,1
"Green, inexperienced ",naive,16
Brought up ,raised,1
Judgment,verdict,1
Absolves,exonerates,2
