CLUE,ANS,POS
Wryly satirical ,ironic,1
Formerly Nyasaland ,malawi,1
Renounce (a belief) ,recant,2
Sorcery -- conjuring ,magic,1
Golf ball support ,tee,1
"James --, fourth US president ",madison,1
Right-hand page ,recto,1
Book of maps ,atlas,1
Flinch ,wince,10
Artillerymen,gunners,2
Arab sailing ship ,dhow,1
Beforehand ,early,12
"Crazy, insane ",demented,11
Bequest ,legacy,1
Aristocratic lady,countess,2
Polite addition to a request ,please,1
Endured ,lasted,13
Low spirits,melancholy,2
The easing of tensions between nations ,detente,1
Born of closely related people ,inbred,18
