CLUE,ANS,POS
An oriental market ,bazaar,1
US state ,tennessee,42
System of writing for the visually-impaired ,braille,1
Barrier to contain the flow of water ,dam,1
Grave inscription ,epitaph,1
Range of colours ,spectrum,1
"Old word for good-looking, say a lass ",comely,8
South American country ,peru,4
Grown-up ,adult,1
Denied access to,excluded,3
Japanese convertible couch-bed ,futon,1
Harsh sound of bird ,squawk,4
Fruit field,orchard,1
Lawman ,sheriff,1
The lowest point ,nadir,2
Brilliance ,genius,1
Aussie lady? ,sheila,13
Tallest living animal ,giraffe,1
Ugly and offensive sight ,eyesore,15
Car's home,garage,1
(Of time) pass ,elapse,1
Angry ,irate,1
Gilbert and Sullivan opera ,iolanthe,4
Spectators ,audience,2
