CLUE,ANS,POS,FOUND IN
French ferry port ,calais,2,Calais-Dunkerque - A major French port that serves as an important departure and arrival point for cross-Channel ferries to the UK.
Sudden emotional speech ,outburst,2,Spontaneous outburst of love
This sauce often goes with fish ,tartar,1,Tartar Sauce
Covered with trees ,wooded,9,Densely wooded
Guardian - - ,angel,12,Guardian angel (metaphorically/religiously)
Infallible authority ,oracle,10,All-knowing oracle
First-footing time ,new year,1,New Year's Eve guest
Barrier lifted when race begins ,starting gate,1,Starting gate unlocked
Fatty ,adipose,19,Adipose tissue
"Grate, scratch ",scrape,16,Scraped away
Small acting role; item of jewellery ,cameo,16,Cameo earrings (miniature and symbolic pieces often used in acting)
South Indian people or language ,tamil,1,Tamils
Senior ,elder,1,Elderly
"Author of The Female Eunuch, b.1939",greer,1,Germaine Greer
Serenade,love song,10,Love song performance
A vote against ,nay,16,Naysayer's position
Access ,entry,14,Open for entry or use
Emphasis; turn rapidly ,spin,4,Spinning
Demand firmly ,insist,3,Insistent
Underground passage ,tunnel,1,Subterranean tunnel
Throb ,ache,6,Severe headache (often described as a throbbing pain)
Regular habit ,ritual,2,Weekly ritual
Rising warm air ,thermal,2,Thermal ascent
Scottish residence of the British sovereign,balmoral,2,Balmoral Castle
One receiving medical care ,patient,1,Patient-in-care
Loud cry of a bull ,bellow,3,Rugged bellow
