CLUE,ANS,POS
South American animal of the camel family,llama,1
Bit part actor ,extra,1
Brown seaweed ,kelp,2
"The Great Barrier ..., Australian natural wonder ",reef,1
Verdure ,greenery,1
Cuisine of southern North America ,tex-mex,7
Stormy ,blustery,4
"American state, capital Boise ",idaho,1
Nobleman,baron,4
No longer in existence,extinct,1
Formerly capital of Nigeria ,lagos,1
"Be present at, turn up for ",attend,1
Low-ranking naval officer ,ensign,1
Motor fuel ,diesel,2
Printing error ,typo,2
Return to earlier state ,revert,1
West African country ,mali,4
Major Asian river ,indus,5
Musical instrument like a small guitar ,mandolin,2
Branch of mathematics ,algebra,2
Speaker ,orator,1
Devilment or roguishness ,mischief,1
"Adversary, antagonist ",opponent,3
"Notions, thoughts ",ideas,1
Largest city in New Mexico ,albuquerque,1
Bird expert ,ornithologist,1
"Handle, run ",manage,1
Discomfort due to changing time zones when flying,jet lag,1
