CLUE,ANS,POS
Ignorant (of) ,unaware,1
Large wall painting,mural,2
Tragic prince of Elsinore ,hamlet,1
Lend an ear ,listen,2
Made smaller ,reduced,2
Male singing voice ,baritone,2
Ridicule ,deride,16
Greek island ,rhodes,3
Humorist ,comedian,1
Annulled ,repealed,7
Pigment made from clay and iron oxide ,ochre,1
Presiding person ,chairman,1
Look closely at lord ,peer,6
"Incidents, occasions ",events,1
Remove rind ,peel,1
Declare invalid ,annul,1
Scottish landowner ,laird,7
Curved under-parts of the feet ,arches,6
"Brain operation, once used to treat mental illness",lobotomy,1
Option,choice,2
"Medium, average, fair ",middling,11
Rear; support ,back,1
Divisions of a boxing match ,rounds,1
Defensive earthwork ,dyke,1
Sleepwalker ,somnambulist,1
Stopper - Irish port,cork,1
