CLUE,ANS,POS,FOUND IN
Small barrels as for beer ,kegs,16,"Keggerator (combination of 'keg' and 'refrigerator', referring to a small cooler specifically designed for storing kegs)"
Indicate assent ,nod,19,Give the nod
Assembly for discussion ,conference,10,Conference (with a focus on discussion)
Standard of perfection ,ideal,1,Idealism
Jewellery item ,stud,12,Stud earrings - A simple earring with a post that is inserted through a pierced hole in the earlobe and secured by a backing or hook.
Curative mineral spring ,spa,2,Geothermal Spa - A spa using geothermal energy from the earth's heat and natural mineral-rich waters to promote wellness.
Incendiarism ,arson,1,"Arsonist - A person who intentionally sets fires to property or structures, often for malicious reasons."
Detailed examination ,analysis,2,Analysis - The process of examining details in order to understand or make conclusions.
"TV's USS Enterprise, for instance ",starship,4,Warp Drive - A fictional propulsion system used by the starship to travel at faster-than-light speeds in Star Trek lore.
Unconscious state ,coma,1,"Coma - A deep, prolonged unconscious state resulting from severe injury or illness to the brain."
Colour of embarrassment? ,scarlet,8,"Scarlet - An intense red color; while not directly synonymous with embarrassment, it's vivid and can relate metaphorically."
Falsehood ,untruth,2,"Fabrication - The act of creating something, especially an untruthful story or scenario."
