CLUE,ANS,POS,FOUND IN
Legal proceeding brought by one party against another,action,2,Civil action
Corpse ,body,1,Dead body
Counterfeit ,fake,12,Fake stamp (as in postage stamps)
Audacious robbery,heist,3,Nerve-wracking heist
Outlook or aspect,prospect,12,Prospective viewpoint
Sideways somersault,cartwheel,9,Cartwheel in reverse motion
Famous novel by F Scott Fitzgerald 'The Great . . . . . .' ,gatsby,1,"Scott Fitzgerald, ""The Great Gatsby"""
Occuring twice a year ,biannual,12,Occurring biannually
Texas mission besieged and captured by Mexican forces in 1836 ,alamo,1,Battle of the Alamo
Front section of a plane,cockpit,3,Cockpit area
Amaze ,astound,2,Astounding
Spice ,cumin,15,Cumin (flavorful and aromatic)
Heads - fans - fruit,nuts,15,Coconut connoisseurs (experts in the flavor and uses of coconuts)
Half-melted snow ,slush,6,Slushy sections
