CLUE,ANS,POS
Persuade ,convince,1
False,spurious,11
Quarried,mined,3
Unlawful killing ,murder,1
Tear limb from limb ,dismember,19
"Reasonable, logical ",rational,2
Sound of pain or despair ,groan,7
Playing card,ace,5
Mass of cells formed by bees ,honeycomb,5
Unfavourable or harmful ,adverse,1
City by the Great Pyramid ,giza,1
Ballet skirt ,tutu,1
Stronghold ,fortress,1
Last ,final,1
Wander about,roam,1
Association football ,soccer,1
Love affair ,romance,1
Funeral lament ,dirge,1
Viscous bituminous substance,tar,1
