CLUE,ANS,POS
Pronged implement ,fork,1
Lookalike ,double,5
Leaf vegetable,spinach,3
Supporter of hereditary rule ,monarchist,1
High mountain pass ,col,2
"Indicating choice or opinion, in an election or debate ",voting,2
Underwear ,lingerie,6
Disgusting ,repulsive,15
Jump suddenly ,leap,3
Emitted long loud cries ,howled,1
Feature of place that makes life easy or pleasant ,amenity,2
Winding sheet ,shroud,2
Devout,pious,2
Blackberry plant ,bramble,3
Liquorice-flavoured liqueur,sambuca,3
Lock of hair ,tress,3
An arrow poison ,curare,1
Bird of prey ,falcon,4
Hairy,hirsute,8
Small ,little,11
Bribe paid by seller to purchasing agent ,kickback,1
