CLUE,ANS,POS
"Large, mainly Mongolian, desert",gobi,1
A cold meal ,salad,1
Banish(ment),exile,1
Play music in the street ,busk,1
Typo ,misprint,9
Catch the breath ,gasp,2
Magician ,wizard,5
Authentic ,real,2
Leave ,depart,1
Make stronger and hardier ,toughen,4
Magic word ,abracadabra,1
Arab vessel with lateen sail ,dhow,1
Separated ,apart,6
Scented ointment for the scalp,pomade,10
"Fast river flows, white waters ",rapids,1
Of middling quality ,mediocre,2
Oliver Goldsmith wrote 'The . . . . . of Wakefield' ,vicar,9
Whole and complete ,entire,1
"Tear, rend ",rip,2
Permit,allow,1
