CLUE,ANS,POS,FOUND IN
Garish ,loud,11,Loudly ostentatious
Not often come across ,scarce,7,Scarce in frequency
Sure ,certain,1,Certainty
Fullness ,satiety,9,Abundant (in terms of satiety)
Loud harsh cry as of parrot or chicken ,squawk,2,Cacophonous squawk
Fanciful thoughts ,whimsy,14,"Whimsical whimsy (playful, fanciful thoughts)"
Sidewalk ,pavement,1,Public pavement
Hoist; wading bird ,crane,6,"Cranes: Group of large, tall, and elegant wading birds known for their graceful movements during courtship displays and feeding on shallow waters."
Accumulate ,hoard,4,Hoarding
Useful thing,asset,16,Crucial asset
Not favoured by chance ,unlucky,11,Unlucky occurrence
Form of water ,steam,3,Gaseous form: Vapor or Steam
Later on ,after,6,Afterward
Place or set apart ,isolate,4,Isolated
Aubergine ,eggplant,1,"Eggplant - the most common translation for ""aubergine"" in English, referring to a vegetable with dark purple skin and light green flesh."
Stone worker ,mason,1,Masons
