CLUE,ANS,POS
Noctambulist ,sleepwalker,18
One who compensates (another) for harm or loss ,indemnifier,1
Man-made jet of water ,fountain,3
T; Argentinian dance ,tango,1
Christmas decoration ,tinsel,3
Those giving a party,hosts,1
Season ,spring,1
Go away ,depart,1
Police rank ,superintendent,2
Took a secret look ,peeked,1
Defame falsely,libel,1
Stops ,ceases,3
Cut down on ,reduce,1
Water round a castle,moat,1
Weep ,cry,1
Giving out ,emitting,14
Bird (of peace?) ,dove,1
Unhappy ,sad,1
Obstinate quadruped,mule,2
