CLUE,ANS,POS
Intolerance of another ethnic group ,racism,3
Form of sugar ,glucose,1
Bee house ,apiary,1
Verdi's Egyptian opera ,aida,1
Flag; part of eye ,iris,1
Empty ,vacant,1
Blood-carrying tube or a ship ,vessel,2
Floor pads ,mats,1
Arouse ,excite,2
'Jack and Jill went . . . . . . . . .' ,up the hill,1
In sequence ,consecutive,6
Shrewdness ,acumen,18
Speed up progress ,expedite,4
Access to motorway ,slip road,19
Waterfall ,cascade,1
Nerve cell ,neuron,1
James Joyce novel,finnegans wake,4
Oblivious ,unaware,3
Foul-tasting ,rancid,10
Besmirched ,grimy,10
"Strainers, riddles ",sieves,1
Powerful ,strong,1
Device preventing gun from firing ,safety catch,10
An examination of accounts ,audit,1
Having a bad smell ,malodorous,1
Cereal crop ,wheat,1
Lacking in beauty ,ugly,2
Mature ,adult,3
Royal residence ,palace,1
Bright and sparkling ,brilliant,5
Large groups of fish,shoals,2
