CLUE,ANS,POS
Decoration ,embellishment,2
Finlandia composer ,sibelius,1
Person whose earnings support the family ,breadwinner,1
Man-made lake or tank,reservoir,1
Filled pasta squares ,ravioli,2
Nonmilitary person ,civilian,1
Saturate ,drench,3
(Walk with) a stiff pompous gait ,strut,2
False excuse ,pretext,1
Additional cost,surcharge,1
Goes beyond ,exceeds,1
Lizard that can change its skin colour ,chameleon,1
Indian tea state ,assam,1
Pare ,trim,1
"Fake, phoney ",bogus,2
Obscured ,veiled,7
Decorates ,adorns,1
"Subject to change, variable ",unstable,5
Gala ,fete,9
Religious word to express praise or thanks ,alleluia,2
Person with refined tastes in food and drink ,epicure,11
