CLUE,ANS,POS
"Way, course ",route,1
Japanese island ,okinawa,5
"Dirty, grimy ",grubby,3
"Eg, native of Teheran ",iranian,1
Chic ,stylish,3
Places to sleep ,beds,1
Smithy ,forge,1
Assault ,attack,1
Proprietors ,owners,1
"Shun, avoid ",eschew,9
US witch-trial town ,salem,2
Female singing voice ,alto,2
Level or smooth ,even,1
Plant with small blue flowers ,forget-me-not,2
Elongated fish ,eel,1
Lazy ,idle,7
Cruel dictator ,despot,3
Old name for Spanish peninsula ,iberia,3
Vigour ,energy,2
Brazilian dance ,samba,1
