CLUE,ANS,POS
1940s' jazz characterised by virtuosity ,bebop,3
Disclose or uncover ,reveal,1
Peak ,summit,2
A knotted mess,tangle,1
Publicise ,advertise,2
The state of being everywhere or widespread ,ubiquity,1
Embankment that should prevent flooding ,levee,4
Infer ,deduce,1
"Calm, pacify, appease ",placate,13
Lady luck ,chance,6
"Obstinate, tenacious ",stubborn,1
Astonishing ,amazing,15
Circumvent ,evade,8
"Obligations, responsibilities ",duties,1
Kayak-like boat,canoe,2
Calf flesh ,veal,1
Organ of hearing ,ear,1
Strong wind ,gale,1
Foe ,enemy,1
IX,nine,2
