CLUE,ANS,POS,FOUND IN
Helical shape ,spiral,1,Spiral staircase
Garish ,loud,3,Loudly colored
Ruler ,king,14,Kingpin
Diminutive inhabitant of Hundred Acre Wood ,roo,4,Teddy Roosevelt (in a metaphorical sense as he is also famously associated with bears)
Hoist; wading bird ,crane,9,"Craned (as in crane machinery, but can metaphorically apply to a wading bird lifting something)"
Accumulate ,hoard,5,Hoarding
Small hard growth on skin,wart,11,Verruca (wart)
Matrix; arrange ,array,2,Arrays
Capital of Sweden ,stockholm,1,Here are some words related to Stockholm:
Later on ,after,3,Afterward
Sufficiently ,adequately,2,Adequately supplied with resources - Having all that is needed.
"Eg, arras, Gobelin ",tapestry,1,"And while a Gobelin is also a type of tapestry (originating from France), there isn’t an obvious connection between these two that fits with your request for a list of words associated with them, as the first seems to be a typo or abbreviation without context"
