CLUE,ANS,POS
Point ,tip,6
Exclamation of making a blunder ,oops,14
Border,boundary,5
Bunch of flowers ,posy,5
Cooking fat ,lard,1
Sudden sharp feeling ,twinge,1
Stamp collector ,philatelist,1
By a very small margin ,barely,2
Flag bearing a device ,banner,5
Guest ,invitee,44
"Lean, part of foot ",heel,1
Asian rainy season ,monsoon,1
Pasta in thin strands,vermicelli,4
"Alone, set apart ",isolated,2
Natural surroundings ,habitat,5
Squeeze into less space ,compress,1
"Real, not abstract ",concrete,1
Accidental release ,leakage,5
Such as well might happen ,likely,3
A wearing away ,abrasion,6
