CLUE,ANS,POS,FOUND IN
Pamphlet giving information ,leaflet,8,Informational leaflet
It's imagined ,idea,2,Theoretical idea
Track,path,17,On a shared path
Job favouritism shown to relatives ,nepotism,1,"Nepotism: Favoritism bestowed upon relatives, often in the workplace or when it comes to opportunities and rewards."
Reproductive unit ,egg,4,Zygote (fertilized egg)
Distinguish oneself -- XL ,excel,4,Excel above average
Tanned animal skin ,leather,4,Animal leather
Uppermost point ,apex,5,Apex point
Interfere ,meddle,6,Meddlesome
Reject ,spurn,6,Spurned
"Showy, worthless trinket ",gewgaw,2,Frivolous gewgaw
Hole for e.g. coin ,slot,6,Currency slot (in parking meters or ticket machines)
Hearing attentively ,listening,8,Active listening skills
Met with frequently ,common,10,Commonplace happenstance
Reddish-brown,chestnut,6,Chestnut shade
