CLUE,ANS,POS
Enormous ,vast,4
Coarse fibre used in making sacks etc ,jute,4
Prejudice ,bias,1
Flag ,standard,3
Writing desk ,escritoire,2
Looked like ,resembled,1
One who got away ,escapee,2
Blown up,detonated,7
Savoury flan,quiche,1
Clinching game ,decider,16
A Dutch cheese ,edam,1
Canada's largest city,toronto,1
Humiliation ,shame,2
One pleads a cause ,advocate,1
Supervising worker ,foreman,1
Consequent,resultant,13
Evening meal ,supper,2
Time without end ,eternity,1
Electrically driven public service vehicle,trolleybus,1
Anger or irritation ,ire,18
Also; similarly ,likewise,1
Copious ,ample,6
Administrative centre of Devon ,exeter,1
Greek hero of the Trojan War,achilles,1
Reject bluntly ,rebuff,7
Dig out ,excavate,1
Leaning Tower city ,pisa,1
Items of bed linen ,pillowcases,2
Low dam ,weir,1
"This instant, without delay ",at once,3
Church song ,hymn,1
Young deer ,fawn,1
"State firmly, declare as true ",assert,2
Unnerve ,rattle,5
Universe ,cosmos,1
Hint ,clue,9
