CLUE,ANS,POS
Choke ,throttle,4
Be in accord,agree,1
Of birth ,natal,1
Salad plant,cress,11
Hungarian stew ,goulash,1
Breastbone ,sternum,1
Frustrated and foiled ,thwarted,20
Aperture or opportunity ,opening,1
Wooden hammer ,mallet,1
Taking to be the case ,assuming,1
Direction of the rising sun ,east,1
Peas grow in one ,pod,1
Crown or headband as sign of sovereignty ,diadem,2
The defendant ,accused,1
Type of rose ,rambler,19
"Fabric, material ",textile,3
Put up with ,tolerate,2
Slightly drunk ,tipsy,1
Distance from equator measured in degrees ,latitude,1
Fluid collected by bees ,nectar,2
Improvement in quality ,enhancement,1
Good enough ,adequate,2
South American river ,amazon,1
Oily ,greasy,2
A facial twitch ,tic,1
Fragrance,aroma,2
Old ,ancient,5
