CLUE,ANS,POS
Weighty book ,tome,1
Landslide,avalanche,1
Rascal ,scamp,15
"Uncover, expose to view ",expose,4
Large flightless bird ,ostrich,1
Picked,chose,1
Entertained ,amused,1
Occurrences ,events,1
International treaty ,pact,3
Missive ,letter,1
Shop assistant ,salesperson,1
Lazy ,idle,5
Study of language and its structure ,linguistics,1
Magpie ,hoarder,4
Reduce by a factor of two ,halve,4
Deliver from harm ,rescue,8
Surviving fragment,remnant,2
Countryman ,yokel,5
OT prophet ,ezekiel,18
Present in great quantity ,abundant,1
